localidade,serie,nome,id,populacao,latitude,longitude
"{'id': '1304401', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Urucurituba - AM'}",{'2021': '24098'},Urucurituba - AM,1304401,24098,-2.813757323531488,-57.77131013924437
"{'id': '1400027', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Amajari - RR'}",{'2021': '13561'},Amajari - RR,1400027,13561,3.7329020369582975,-62.43702176274251
"{'id': '1400050', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Alto Alegre - RR'}",{'2021': '15249'},Alto Alegre - RR,1400050,15249,3.072100355967317,-62.74236800501164
"{'id': '1400100', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Boa Vista - RR'}",{'2021': '436591'},Boa Vista - RR,1400100,436591,3.1179150009891963,-60.71795308500435
"{'id': '1400159', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bonfim - RR'}",{'2021': '12701'},Bonfim - RR,1400159,12701,2.7876623297486662,-60.10061132291453
"{'id': '1400175', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cantá - RR'}",{'2021': '19257'},Cantá - RR,1400175,19257,2.272836718046951,-60.54228497044258
"{'id': '1400209', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Caracaraí - RR'}",{'2021': '22635'},Caracaraí - RR,1400209,22635,0.9907342091686845,-61.47156262982608
"{'id': '1400233', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Caroebe - RR'}",{'2021': '10595'},Caroebe - RR,1400233,10595,0.9146902873917317,-59.33814403201764
"{'id': '1400282', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Iracema - RR'}",{'2021': '12637'},Iracema - RR,1400282,12637,2.181807877209425,-62.401659326868796
"{'id': '1400308', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mucajaí - RR'}",{'2021': '18482'},Mucajaí - RR,1400308,18482,2.510970974764502,-61.996788650473555
"{'id': '1400407', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Normandia - RR'}",{'2021': '11772'},Normandia - RR,1400407,11772,3.878878783353005,-60.06543380153883
"{'id': '1400456', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pacaraima - RR'}",{'2021': '20108'},Pacaraima - RR,1400456,20108,4.168524263929725,-60.839380980175584
"{'id': '1400472', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Rorainópolis - RR'}",{'2021': '31387'},Rorainópolis - RR,1400472,31387,0.03804099733468974,-61.01117500797124
"{'id': '1400506', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São João da Baliza - RR'}",{'2021': '8492'},São João da Baliza - RR,1400506,8492,0.6357800840647316,-59.8450199749341
"{'id': '1400605', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'São Luiz - RR'}",{'2021': '8232'},São Luiz - RR,1400605,8232,0.8844346761441175,-60.15183599987063
"{'id': '1400704', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Uiramutã - RR'}",{'2021': '11014'},Uiramutã - RR,1400704,11014,4.6854249499432905,-60.27933517152137
"{'id': '1500107', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Abaetetuba - PA'}",{'2021': '160439'},Abaetetuba - PA,1500107,160439,-1.7302572723420493,-48.88306887591996
"{'id': '1500131', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Abel Figueiredo - PA'}",{'2021': '7536'},Abel Figueiredo - PA,1500131,7536,-4.957318689132724,-48.42460076774081
"{'id': '1500206', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Acará - PA'}",{'2021': '55744'},Acará - PA,1500206,55744,-2.035385965430784,-48.41145042016256
"{'id': '1500305', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Afuá - PA'}",{'2021': '39910'},Afuá - PA,1500305,39910,-0.26284105021103543,-50.72590506645382
"{'id': '1500347', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Água Azul do Norte - PA'}",{'2021': '27797'},Água Azul do Norte - PA,1500347,27797,-6.772978676606437,-50.4301550564553
"{'id': '1500404', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Alenquer - PA'}",{'2021': '57390'},Alenquer - PA,1500404,57390,-0.6046827090634037,-55.03915549632457
"{'id': '1500503', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Almeirim - PA'}",{'2021': '34044'},Almeirim - PA,1500503,34044,0.28447893622124854,-53.893585053718944
"{'id': '1500602', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Altamira - PA'}",{'2021': '117320'},Altamira - PA,1500602,117320,-6.486171805709006,-53.88668321249472
"{'id': '1500701', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Anajás - PA'}",{'2021': '30091'},Anajás - PA,1500701,30091,-0.8271325487525077,-49.9613911726669
"{'id': '1500800', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ananindeua - PA'}",{'2021': '540410'},Ananindeua - PA,1500800,540410,-1.3340768578953144,-48.38354432668742
"{'id': '1500859', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Anapu - PA'}",{'2021': '29312'},Anapu - PA,1500859,29312,-3.997185121708105,-51.3012777354932
"{'id': '1500909', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Augusto Corrêa - PA'}",{'2021': '46937'},Augusto Corrêa - PA,1500909,46937,-1.1047124576174725,-46.5074156236778
"{'id': '1500958', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Aurora do Pará - PA'}",{'2021': '32200'},Aurora do Pará - PA,1500958,32200,-2.231178571300404,-47.72635254558255
"{'id': '1501006', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Aveiro - PA'}",{'2021': '16421'},Aveiro - PA,1501006,16421,-3.6672151007329488,-56.0162983565211
"{'id': '1501105', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bagre - PA'}",{'2021': '31967'},Bagre - PA,1501105,31967,-2.3731431089328945,-50.1817669825938
"{'id': '1501204', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Baião - PA'}",{'2021': '49454'},Baião - PA,1501204,49454,-3.129827240710866,-49.6989798602519
"{'id': '1501253', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bannach - PA'}",{'2021': '3239'},Bannach - PA,1501253,3239,-7.486384401314646,-50.634416339161405
"{'id': '1501303', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Barcarena - PA'}",{'2021': '129333'},Barcarena - PA,1501303,129333,-1.4986179928198258,-48.63423094923131
"{'id': '1501402', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Belém - PA'}",{'2021': '1506420'},Belém - PA,1501402,1506420,-1.2407186555541538,-48.45991077071476
"{'id': '1501451', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Belterra - PA'}",{'2021': '17944'},Belterra - PA,1501451,17944,-3.1911274514889043,-54.992849710605945
"{'id': '1501501', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Benevides - PA'}",{'2021': '64780'},Benevides - PA,1501501,64780,-1.339617610894158,-48.27562032243051
"{'id': '1501576', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bom Jesus do Tocantins - PA'}",{'2021': '17254'},Bom Jesus do Tocantins - PA,1501576,17254,-5.05426669917955,-48.76351445005969
"{'id': '1501600', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bonito - PA'}",{'2021': '16769'},Bonito - PA,1501600,16769,-1.3873373704970515,-47.30228049511101
"{'id': '1501709', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bragança - PA'}",{'2021': '130122'},Bragança - PA,1501709,130122,-1.1930864564728334,-46.76358126911983
"{'id': '1501725', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Brasil Novo - PA'}",{'2021': '14883'},Brasil Novo - PA,1501725,14883,-3.292106289037456,-52.68540476126748
"{'id': '1501758', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Brejo Grande do Araguaia - PA'}",{'2021': '7357'},Brejo Grande do Araguaia - PA,1501758,7357,-5.735506806840515,-48.43188898399919
"{'id': '1501782', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Breu Branco - PA'}",{'2021': '68597'},Breu Branco - PA,1501782,68597,-3.733484053750865,-49.37122009872789
"{'id': '1501808', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Breves - PA'}",{'2021': '104280'},Breves - PA,1501808,104280,-1.1209050409023038,-50.62814636587193
"{'id': '1501907', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Bujaru - PA'}",{'2021': '29717'},Bujaru - PA,1501907,29717,-1.632969008042318,-48.08987703873519
"{'id': '1501956', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cachoeira do Piriá - PA'}",{'2021': '35307'},Cachoeira do Piriá - PA,1501956,35307,-1.9886736565556569,-46.44321355794549
"{'id': '1502004', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cachoeira do Arari - PA'}",{'2021': '24355'},Cachoeira do Arari - PA,1502004,24355,-0.8694236167631433,-48.877241421472945
"{'id': '1502103', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cametá - PA'}",{'2021': '140814'},Cametá - PA,1502103,140814,-2.253061762016818,-49.51357185465954
"{'id': '1502152', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Canaã dos Carajás - PA'}",{'2021': '39103'},Canaã dos Carajás - PA,1502152,39103,-6.424205512082495,-50.08567399919154
"{'id': '1502202', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Capanema - PA'}",{'2021': '69828'},Capanema - PA,1502202,69828,-1.1420838289749253,-47.117900920956565
"{'id': '1502301', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Capitão Poço - PA'}",{'2021': '54545'},Capitão Poço - PA,1502301,54545,-2.0421650669577547,-47.23339596111927
"{'id': '1502400', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Castanhal - PA'}",{'2021': '205667'},Castanhal - PA,1502400,205667,-1.2685148683733531,-47.87698077345739
"{'id': '1502509', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Chaves - PA'}",{'2021': '24175'},Chaves - PA,1502509,24175,-0.032400553372509085,-49.83789183631974
"{'id': '1502608', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Colares - PA'}",{'2021': '12175'},Colares - PA,1502608,12175,-0.9358459199923909,-48.273719096206676
"{'id': '1502707', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Conceição do Araguaia - PA'}",{'2021': '48115'},Conceição do Araguaia - PA,1502707,48115,-8.182491117878028,-49.5127083942615
"{'id': '1502756', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Concórdia do Pará - PA'}",{'2021': '34236'},Concórdia do Pará - PA,1502756,34236,-1.88172038340231,-47.97465720570959
"{'id': '1502764', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Cumaru do Norte - PA'}",{'2021': '14044'},Cumaru do Norte - PA,1502764,14044,-8.45817201286518,-51.22103709792486
"{'id': '1502772', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Curionópolis - PA'}",{'2021': '17764'},Curionópolis - PA,1502772,17764,-6.2289301916214255,-49.62461067379226
"{'id': '1502806', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Curralinho - PA'}",{'2021': '35530'},Curralinho - PA,1502806,35530,-1.58346226576996,-49.98803389548679
"{'id': '1502855', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Curuá - PA'}",{'2021': '14776'},Curuá - PA,1502855,14776,-1.8457428519085182,-55.11349123531498
"{'id': '1502905', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Curuçá - PA'}",{'2021': '41093'},Curuçá - PA,1502905,41093,-0.7427434469705405,-47.86388329995668
"{'id': '1502939', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Dom Eliseu - PA'}",{'2021': '61206'},Dom Eliseu - PA,1502939,61206,-4.186576160094258,-47.89811163276614
"{'id': '1502954', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Eldorado do Carajás - PA'}",{'2021': '34069'},Eldorado do Carajás - PA,1502954,34069,-6.069645319570917,-49.24543528614872
"{'id': '1503002', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Faro - PA'}",{'2021': '6949'},Faro - PA,1503002,6949,-1.1591503902210567,-57.805907589702244
"{'id': '1503044', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Floresta do Araguaia - PA'}",{'2021': '20742'},Floresta do Araguaia - PA,1503044,20742,-7.548322817466277,-49.576030541202435
"{'id': '1503077', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Garrafão do Norte - PA'}",{'2021': '26155'},Garrafão do Norte - PA,1503077,26155,-2.1683058053536697,-47.075976786549965
"{'id': '1503093', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Goianésia do Pará - PA'}",{'2021': '41678'},Goianésia do Pará - PA,1503093,41678,-4.027193117296021,-49.00571835421043
"{'id': '1503101', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Gurupá - PA'}",{'2021': '34127'},Gurupá - PA,1503101,34127,-1.1494382854989338,-51.55392149822891
"{'id': '1503200', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Igarapé-Açu - PA'}",{'2021': '39234'},Igarapé-Açu - PA,1503200,39234,-1.1450184850937726,-47.5659877090523
"{'id': '1503309', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Igarapé-Miri - PA'}",{'2021': '63367'},Igarapé-Miri - PA,1503309,63367,-2.062705658910977,-49.13074463976294
"{'id': '1503408', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Inhangapi - PA'}",{'2021': '12009'},Inhangapi - PA,1503408,12009,-1.464677078113492,-47.92266995020077
"{'id': '1503457', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ipixuna do Pará - PA'}",{'2021': '67170'},Ipixuna do Pará - PA,1503457,67170,-2.8057781622090583,-47.92154624984668
"{'id': '1503507', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Irituia - PA'}",{'2021': '32639'},Irituia - PA,1503507,32639,-1.8115355642670055,-47.39985942793916
"{'id': '1503606', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itaituba - PA'}",{'2021': '101541'},Itaituba - PA,1503606,101541,-5.871135292030899,-56.49671530338022
"{'id': '1503705', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Itupiranga - PA'}",{'2021': '53439'},Itupiranga - PA,1503705,53439,-5.114824257217532,-49.86970605836884
"{'id': '1503754', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jacareacanga - PA'}",{'2021': '6952'},Jacareacanga - PA,1503754,6952,-7.4452869234354555,-57.30270530447973
"{'id': '1503804', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Jacundá - PA'}",{'2021': '60517'},Jacundá - PA,1503804,60517,-4.5985327160240255,-49.18119782905976
"{'id': '1503903', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Juruti - PA'}",{'2021': '59961'},Juruti - PA,1503903,59961,-2.622888870014243,-56.22138990387431
"{'id': '1504000', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Limoeiro do Ajuru - PA'}",{'2021': '29623'},Limoeiro do Ajuru - PA,1504000,29623,-1.8642691017048283,-49.46913653661702
"{'id': '1504059', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mãe do Rio - PA'}",{'2021': '30389'},Mãe do Rio - PA,1504059,30389,-1.991012523901026,-47.51278296830373
"{'id': '1504109', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Magalhães Barata - PA'}",{'2021': '8598'},Magalhães Barata - PA,1504109,8598,-0.8098517416458569,-47.63520971420844
"{'id': '1504208', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marabá - PA'}",{'2021': '287664'},Marabá - PA,1504208,287664,-5.629799734576397,-50.01696035472193
"{'id': '1504307', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Maracanã - PA'}",{'2021': '29559'},Maracanã - PA,1504307,29559,-0.8101349133079564,-47.497441449253024
"{'id': '1504406', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marapanim - PA'}",{'2021': '28563'},Marapanim - PA,1504406,28563,-0.8374128417999374,-47.70981299738847
"{'id': '1504422', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Marituba - PA'}",{'2021': '135812'},Marituba - PA,1504422,135812,-1.3974502587060145,-48.319789761989554
"{'id': '1504455', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Medicilândia - PA'}",{'2021': '32347'},Medicilândia - PA,1504455,32347,-3.1602131695627205,-53.19499824141321
"{'id': '1504505', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Melgaço - PA'}",{'2021': '28121'},Melgaço - PA,1504505,28121,-1.6076317961555866,-51.10386391203456
"{'id': '1504604', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mocajuba - PA'}",{'2021': '31917'},Mocajuba - PA,1504604,31917,-2.5766891662805116,-49.46638172330654
"{'id': '1504703', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Moju - PA'}",{'2021': '84251'},Moju - PA,1504703,84251,-2.6839114861877733,-49.07404190574693
"{'id': '1504752', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Mojuí dos Campos - PA'}",{'2021': '16282'},Mojuí dos Campos - PA,1504752,16282,-3.070440004011785,-54.57515311142544
"{'id': '1504802', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Monte Alegre - PA'}",{'2021': '58289'},Monte Alegre - PA,1504802,58289,-1.0744001671730385,-54.35304895924269
"{'id': '1504901', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Muaná - PA'}",{'2021': '41454'},Muaná - PA,1504901,41454,-1.3556752475552034,-49.30925024661417
"{'id': '1504950', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Esperança do Piriá - PA'}",{'2021': '21519'},Nova Esperança do Piriá - PA,1504950,21519,-2.392643684463775,-46.90004255412843
"{'id': '1504976', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Ipixuna - PA'}",{'2021': '17027'},Nova Ipixuna - PA,1504976,17027,-4.981070370322023,-49.23077058862448
"{'id': '1505007', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Nova Timboteua - PA'}",{'2021': '15646'},Nova Timboteua - PA,1505007,15646,-1.1564429805714191,-47.3921476912003
"{'id': '1505031', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Novo Progresso - PA'}",{'2021': '25769'},Novo Progresso - PA,1505031,25769,-8.062276596675844,-55.61202636398004
"{'id': '1505064', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Novo Repartimento - PA'}",{'2021': '78488'},Novo Repartimento - PA,1505064,78488,-4.502843478941016,-50.27160967596154
"{'id': '1505106', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Óbidos - PA'}",{'2021': '52473'},Óbidos - PA,1505106,52473,-0.16964606771470878,-55.67486499218509
"{'id': '1505205', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Oeiras do Pará - PA'}",{'2021': '33182'},Oeiras do Pará - PA,1505205,33182,-2.278918912183714,-49.90233023023044
"{'id': '1505304', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Oriximiná - PA'}",{'2021': '74921'},Oriximiná - PA,1505304,74921,0.2549795909156493,-57.149825494589784
"{'id': '1505403', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ourém - PA'}",{'2021': '18079'},Ourém - PA,1505403,18079,-1.4959193842035412,-47.139196077238196
"{'id': '1505437', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ourilândia do Norte - PA'}",{'2021': '33831'},Ourilândia do Norte - PA,1505437,33831,-7.520545378924538,-51.43093609505961
"{'id': '1505486', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Pacajá - PA'}",{'2021': '49110'},Pacajá - PA,1505486,49110,-3.6841257430917618,-50.63168055322279
"{'id': '1505494', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Palestina do Pará - PA'}",{'2021': '7575'},Palestina do Pará - PA,1505494,7575,-5.9272670649551085,-48.370184177953256
"{'id': '1505502', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Paragominas - PA'}",{'2021': '115838'},Paragominas - PA,1505502,115838,-3.20345000944641,-47.603151456791835
"{'id': '1505536', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Parauapebas - PA'}",{'2021': '218787'},Parauapebas - PA,1505536,218787,-6.15173428554397,-50.489772459907854
"{'id': '1505551', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': ""Pau D'Arco - PA""}",{'2021': '5339'},Pau D'Arco - PA,1505551,5339,-7.736975192088141,-50.123622298260464
"{'id': '1505601', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Peixe-Boi - PA'}",{'2021': '8084'},Peixe-Boi - PA,1505601,8084,-1.130711396766385,-47.27198228037749
"{'id': '1505635', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Piçarra - PA'}",{'2021': '12976'},Piçarra - PA,1505635,12976,-6.541034912852172,-49.0117691487147
"{'id': '1505650', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Placas - PA'}",{'2021': '32325'},Placas - PA,1505650,32325,-3.889824153974516,-54.500659026606634
"{'id': '1505700', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Ponta de Pedras - PA'}",{'2021': '32007'},Ponta de Pedras - PA,1505700,32007,-1.1175084319524442,-49.077282012808574
"{'id': '1505809', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Portel - PA'}",{'2021': '63831'},Portel - PA,1505809,63831,-2.5654290982627295,-50.95562440900627
"{'id': '1505908', 'nivel': {'id': 'N6', 'nome': 'Município'}, 'nome': 'Porto de Moz - PA'}",{'2021': '42456'},Porto de Moz - PA,1505908,42456,-2.1845928638948098,-52.547750523528585
